Date,taAvg,taMin,taMax,rain,whAvg,whHigh,YN
2022-03-21,9.185714285714285,6.271428571428572,12.557142857142859,4.199999999999996,0.29999999999999993,1.142857142857143,0
2022-03-22,8.7,5.514285714285714,12.357142857142858,4.142857142857139,0.2714285714285714,1.0142857142857145,0
2022-03-23,8.628571428571428,5.642857142857143,12.071428571428571,4.142857142857139,0.28571428571428564,1.2000000000000004,0
2022-03-24,8.27142857142857,5.6000000000000005,11.528571428571428,4.142857142857139,0.29999999999999993,1.3285714285714287,0
2022-03-25,8.171428571428573,5.328571428571429,11.742857142857144,2.8857142857142817,0.24285714285714283,1.1,0
2022-03-26,8.757142857142856,5.5,12.442857142857141,3.6571428571428526,0.1714285714285714,0.9000000000000002,0
2022-03-27,9.814285714285715,6.385714285714286,13.471428571428572,14.585714285714284,0.19999999999999998,1.0000000000000002,0
2022-03-28,10.557142857142859,6.942857142857143,14.5,14.585714285714284,0.21428571428571427,1.0000000000000002,0
2022-03-29,10.785714285714286,7.3,14.671428571428573,14.585714285714284,0.24285714285714283,1.1571428571428573,0
2022-03-30,10.928571428571429,7.328571428571429,15.057142857142859,14.585714285714284,0.24285714285714285,1.0142857142857145,0
2022-03-31,11.4,7.571428571428572,15.7,14.585714285714284,0.22857142857142856,0.8714285714285717,0
2022-04-01,11.814285714285713,8.257142857142858,15.928571428571429,14.585714285714284,0.2571428571428571,1.0285714285714287,0
2022-04-02,11.514285714285714,8.171428571428573,15.72857142857143,11.485714285714282,0.2857142857142857,1.0142857142857145,0
2022-04-03,11.2,7.871428571428573,15.471428571428572,0.0,0.24285714285714285,0.8571428571428573,0
2022-04-04,10.971428571428572,7.642857142857143,15.12857142857143,0.0,0.2285714285714285,0.8285714285714286,0
2022-04-05,11.328571428571427,7.685714285714286,15.714285714285714,0.0,0.19999999999999998,0.6714285714285715,0
2022-04-06,11.557142857142859,7.742857142857143,15.7,0.0,0.1857142857142857,0.6428571428571429,0
2022-04-07,11.742857142857144,7.971428571428572,15.757142857142858,0.0,0.1857142857142857,0.6285714285714287,0
2022-04-08,12.085714285714287,8.014285714285714,16.42857142857143,0.0,0.1571428571428571,0.4857142857142859,0
2022-04-09,12.685714285714285,8.342857142857143,17.214285714285715,0.0,0.11428571428571425,0.4000000000000002,0
2022-04-10,13.3,8.6,18.071428571428573,0.0,0.1,0.37142857142857155,0
2022-04-11,14.228571428571428,9.62857142857143,18.87142857142857,0.0,0.1,0.37142857142857155,0
2022-04-12,14.942857142857145,10.900000000000002,19.185714285714287,0.0,0.1,0.37142857142857155,0
2022-04-13,15.785714285714286,12.157142857142858,20.1,0.0,0.1,0.35714285714285726,0
2022-04-14,15.842857142857142,12.428571428571429,19.714285714285715,0.0,0.1571428571428571,0.6571428571428573,0
2022-04-15,15.442857142857141,12.385714285714286,18.928571428571427,0.0,0.21428571428571425,0.8142857142857144,0
2022-04-16,15.214285714285714,12.514285714285714,18.685714285714287,0.0,0.2571428571428571,0.9142857142857144,0
2022-04-17,14.799999999999999,12.457142857142857,18.242857142857144,0.0,0.2857142857142857,1.0285714285714287,0
2022-04-18,14.400000000000002,11.85714285714286,18.12857142857143,0.0,0.2857142857142857,1.042857142857143,0
2022-04-19,14.27142857142857,11.328571428571431,18.4,0.0,0.2857142857142857,1.0142857142857145,0
2022-04-20,14.114285714285714,10.87142857142857,18.428571428571427,0.0,0.2857142857142857,0.9857142857142858,0
2022-04-21,14.428571428571429,10.771428571428572,19.257142857142856,0.0,0.22857142857142856,0.6857142857142858,0
2022-04-22,14.585714285714287,10.971428571428572,19.17142857142857,1.157142857142853,0.1714285714285714,0.5142857142857145,0
2022-04-23,15.0,11.014285714285716,19.5,1.157142857142853,0.12857142857142853,0.4285714285714287,0
2022-04-24,15.642857142857142,11.771428571428572,19.857142857142858,1.157142857142853,0.11428571428571425,0.37142857142857155,0
2022-04-25,16.242857142857144,12.814285714285717,20.157142857142855,1.157142857142853,0.11428571428571425,0.37142857142857155,0
2022-04-26,16.585714285714285,13.385714285714288,20.514285714285712,6.785714285714282,0.11428571428571425,0.4285714285714287,0
2022-04-27,16.657142857142855,13.857142857142858,19.985714285714288,13.057142857142853,0.14285714285714282,0.5285714285714287,0
2022-04-28,16.742857142857144,14.200000000000001,19.77142857142857,13.057142857142853,0.1714285714285714,0.742857142857143,0
2022-04-29,17.1,14.371428571428572,20.514285714285712,11.899999999999997,0.19999999999999998,0.8714285714285717,0
2022-04-30,16.742857142857144,14.242857142857144,19.985714285714288,13.44285714285714,0.24285714285714283,1.0142857142857145,0
2022-05-01,16.342857142857145,13.757142857142858,19.628571428571426,13.44285714285714,0.2571428571428571,1.0571428571428572,0
2022-05-02,15.799999999999999,12.942857142857145,19.085714285714285,13.44285714285714,0.2571428571428571,1.0714285714285716,0
2022-05-03,15.285714285714286,12.185714285714287,18.4,7.8142857142857105,0.25714285714285706,1.042857142857143,0
2022-05-04,14.828571428571427,11.342857142857143,18.357142857142858,1.542857142857139,0.22857142857142856,0.9857142857142859,0
2022-05-05,14.528571428571428,10.828571428571431,18.17142857142857,1.542857142857139,0.19999999999999998,0.7857142857142858,0
2022-05-06,14.700000000000001,10.771428571428572,18.5,1.542857142857139,0.1714285714285714,0.6571428571428573,0
2022-05-07,15.585714285714287,11.428571428571429,19.67142857142857,0.0,0.12857142857142856,0.5000000000000001,0
2022-05-08,16.542857142857144,12.071428571428571,21.014285714285712,0.0,0.1,0.542857142857143,0
2022-05-09,16.82857142857143,12.714285714285714,21.12857142857143,0.0,0.1571428571428571,0.6857142857142858,0
2022-05-10,17.114285714285717,13.228571428571428,21.485714285714284,0.0,0.19999999999999998,0.8428571428571431,0
2022-05-11,17.485714285714288,13.928571428571429,21.800000000000004,0.014285714285710226,0.24285714285714285,0.9285714285714288,0
2022-05-12,17.942857142857143,14.685714285714285,22.228571428571428,0.014285714285710226,0.2571428571428571,0.9857142857142858,0
2022-05-13,18.300000000000004,15.385714285714284,22.5,0.014285714285710226,0.2571428571428571,1.042857142857143,0
2022-05-14,18.071428571428573,15.657142857142857,21.771428571428572,0.042857142857138805,0.2714285714285714,1.0857142857142859,0
2022-05-15,17.714285714285715,15.385714285714286,21.442857142857147,0.042857142857138805,0.2714285714285714,0.942857142857143,0
2022-05-16,17.62857142857143,15.142857142857142,21.599999999999998,0.042857142857138805,0.21428571428571425,0.7857142857142858,0
2022-05-17,17.65714285714286,14.985714285714286,21.685714285714287,0.042857142857138805,0.1714285714285714,0.6142857142857144,0
2022-05-18,17.857142857142858,14.828571428571427,22.0,0.02857142857142451,0.12857142857142853,0.5000000000000001,0
2022-05-19,17.95714285714286,14.799999999999999,22.17142857142857,0.02857142857142451,0.11428571428571425,0.44285714285714295,0
2022-05-20,17.757142857142856,14.514285714285716,21.857142857142858,0.02857142857142451,0.11428571428571425,0.38571428571428584,0
2022-05-21,17.985714285714288,14.528571428571427,22.414285714285715,0.0,0.1,0.3285714285714287,0
2022-05-22,18.442857142857143,14.842857142857143,22.742857142857144,0.0,0.1,0.3285714285714287,0
2022-05-23,19.571428571428573,15.557142857142859,24.028571428571432,0.0,0.1,0.3285714285714287,0
2022-05-24,20.185714285714287,16.357142857142858,24.671428571428574,0.0,0.1,0.32857142857142874,0
2022-05-25,20.82857142857143,17.014285714285716,25.4,0.0,0.1,0.3285714285714287,0
